type,size,ocall,noenc,fullenc,baseline,
read,4,22426.000000,12589.000000,22898.000000,620.000000,
read,4,22374.000000,12295.000000,22333.000000,696.000000,
read,4,22077.000000,12383.000000,22713.000000,642.000000,
read,4,22052.000000,12351.000000,22929.000000,624.000000,
read,4,22826.000000,12338.000000,22621.000000,615.000000,
read,4,22011.000000,12309.000000,22556.000000,680.000000,
read,4,22376.000000,12344.000000,23100.000000,596.000000,
read,4,21974.000000,12351.000000,22867.000000,616.000000,
read,4,22711.000000,12438.000000,23161.000000,695.000000,
read,4,22312.000000,12663.000000,22370.000000,699.000000,
read,4,22500.000000,13528.000000,22983.000000,652.000000,
read,4,22320.000000,13901.000000,22787.000000,623.000000,
read,4,22437.000000,14267.000000,22651.000000,570.000000,
read,4,22178.000000,13755.000000,22507.000000,687.000000,
read,4,22543.000000,26686.000000,22503.000000,626.000000,
read,4,22716.000000,12758.000000,23056.000000,611.000000,
read,4,22181.000000,12705.000000,22715.000000,645.000000,
read,4,22265.000000,12638.000000,22621.000000,654.000000,
read,4,22688.000000,13094.000000,22990.000000,636.000000,
read,4,22692.000000,27989.000000,22832.000000,636.000000,
read,4,22874.000000,14748.000000,22794.000000,572.000000,
read,4,22500.000000,13081.000000,22545.000000,639.000000,
read,4,23437.000000,14511.000000,23342.000000,659.000000,
read,4,22291.000000,13427.000000,22858.000000,632.000000,
read,4,22272.000000,13381.000000,22762.000000,650.000000,
read,4,22278.000000,12472.000000,22891.000000,629.000000,
read,4,22881.000000,12342.000000,23093.000000,642.000000,
read,4,22337.000000,12405.000000,22610.000000,569.000000,
read,4,22182.000000,12308.000000,23055.000000,623.000000,
read,4,22274.000000,12611.000000,23067.000000,701.000000,
read,4,22645.000000,12356.000000,22975.000000,626.000000,
read,4,22017.000000,12351.000000,22629.000000,722.000000,
read,4,22599.000000,12065.000000,22525.000000,624.000000,
read,4,22018.000000,12384.000000,35916.000000,695.000000,
read,4,22715.000000,12219.000000,44738.000000,596.000000,
read,4,22293.000000,12033.000000,22310.000000,619.000000,
read,4,22081.000000,12312.000000,22601.000000,570.000000,
read,4,22319.000000,12389.000000,22658.000000,631.000000,
read,4,22982.000000,12704.000000,22968.000000,586.000000,
read,4,22452.000000,12362.000000,23337.000000,652.000000,
read,4,22607.000000,12416.000000,22438.000000,601.000000,
read,4,22710.000000,12679.000000,22849.000000,683.000000,
read,4,22257.000000,12318.000000,22739.000000,691.000000,
read,4,22911.000000,12436.000000,22646.000000,576.000000,
read,4,22763.000000,12691.000000,22330.000000,619.000000,
read,4,21990.000000,12636.000000,22464.000000,676.000000,
read,4,22372.000000,12247.000000,23390.000000,633.000000,
read,4,22326.000000,12336.000000,22547.000000,630.000000,
read,4,22290.000000,12519.000000,23337.000000,617.000000,
read,4,22258.000000,12374.000000,22307.000000,641.000000,
read,4,22579.000000,12363.000000,23057.000000,586.000000,
read,4,22328.000000,12394.000000,22340.000000,613.000000,
read,4,22310.000000,12047.000000,22913.000000,563.000000,
read,4,23027.000000,12493.000000,22690.000000,630.000000,
read,4,22939.000000,12264.000000,23162.000000,668.000000,
read,4,22566.000000,12319.000000,22877.000000,644.000000,
read,4,22725.000000,12311.000000,22946.000000,639.000000,
read,4,22303.000000,12262.000000,22660.000000,655.000000,
read,4,22135.000000,12495.000000,22719.000000,636.000000,
read,4,22095.000000,12565.000000,22678.000000,623.000000,
read,4,22774.000000,12665.000000,22339.000000,615.000000,
read,4,22396.000000,12308.000000,22679.000000,696.000000,
read,4,23119.000000,12600.000000,22820.000000,643.000000,
read,4,22814.000000,12323.000000,22374.000000,641.000000,
read,4,22855.000000,12325.000000,22866.000000,645.000000,
read,4,22284.000000,11818.000000,22630.000000,655.000000,
read,4,22639.000000,12339.000000,23223.000000,584.000000,
read,4,22054.000000,12292.000000,22680.000000,619.000000,
read,4,22409.000000,12257.000000,22324.000000,610.000000,
read,4,22071.000000,12609.000000,22937.000000,683.000000,
read,4,22605.000000,12273.000000,22876.000000,583.000000,
read,4,22185.000000,12277.000000,22654.000000,713.000000,
read,4,22360.000000,12307.000000,22730.000000,593.000000,
read,4,22313.000000,12355.000000,22480.000000,631.000000,
read,4,22574.000000,12344.000000,22886.000000,641.000000,
read,4,22355.000000,12639.000000,22595.000000,619.000000,
read,4,22504.000000,12424.000000,22660.000000,616.000000,
read,4,22464.000000,12314.000000,23040.000000,958.000000,
read,4,22658.000000,12280.000000,22714.000000,640.000000,
read,4,22529.000000,12517.000000,22634.000000,620.000000,
read,4,22724.000000,12338.000000,22853.000000,572.000000,
read,4,22408.000000,12543.000000,22525.000000,698.000000,
read,4,22832.000000,12235.000000,22317.000000,628.000000,
read,4,22749.000000,12317.000000,22993.000000,622.000000,
read,4,22415.000000,12307.000000,22865.000000,566.000000,
read,4,22770.000000,12288.000000,22517.000000,688.000000,
read,4,23550.000000,12735.000000,23453.000000,634.000000,
read,4,22222.000000,12375.000000,22410.000000,644.000000,
read,4,22725.000000,12304.000000,22966.000000,620.000000,
read,4,22894.000000,12333.000000,23104.000000,642.000000,
read,4,22395.000000,12387.000000,23209.000000,635.000000,
read,4,22413.000000,12320.000000,23031.000000,922.000000,
read,4,22794.000000,12338.000000,22739.000000,580.000000,
read,4,22264.000000,12353.000000,23235.000000,696.000000,
read,4,23214.000000,12641.000000,22588.000000,693.000000,
read,4,22766.000000,12026.000000,23090.000000,580.000000,
read,4,22395.000000,12586.000000,22816.000000,619.000000,
read,4,22348.000000,12278.000000,23061.000000,698.000000,
read,4,23085.000000,12330.000000,22819.000000,616.000000,
read,4,22448.000000,12339.000000,22867.000000,573.000000,
read,4,22690.000000,12602.000000,22660.000000,617.000000,
read,4,23277.000000,12461.000000,23132.000000,631.000000,
read,4,23411.000000,12323.000000,23017.000000,700.000000,
read,4,22805.000000,12612.000000,22449.000000,616.000000,
read,4,22240.000000,12039.000000,23061.000000,613.000000,
read,4,22316.000000,11915.000000,22339.000000,695.000000,
read,4,22656.000000,12327.000000,22572.000000,617.000000,
read,4,22577.000000,12065.000000,22627.000000,619.000000,
read,4,23624.000000,13692.000000,23278.000000,570.000000,
read,4,22200.000000,11948.000000,22903.000000,620.000000,
read,4,22898.000000,12265.000000,22831.000000,658.000000,
read,4,35946.000000,12407.000000,22615.000000,580.000000,
read,4,43890.000000,12639.000000,22574.000000,584.000000,
read,4,22933.000000,12222.000000,22634.000000,687.000000,
read,4,22161.000000,12650.000000,22642.000000,648.000000,
read,4,22244.000000,12027.000000,22699.000000,640.000000,
read,4,22350.000000,12497.000000,22814.000000,625.000000,
read,4,22333.000000,12641.000000,22896.000000,689.000000,
read,4,23139.000000,12441.000000,23664.000000,671.000000,
read,4,22592.000000,12302.000000,23191.000000,895.000000,
read,4,21998.000000,12352.000000,22655.000000,631.000000,
read,4,21974.000000,12385.000000,22334.000000,738.000000,
read,4,22105.000000,12590.000000,22495.000000,631.000000,
read,4,21956.000000,12008.000000,22277.000000,622.000000,
read,4,22055.000000,12388.000000,22632.000000,623.000000,
read,4,22006.000000,12406.000000,23336.000000,679.000000,
read,4,22647.000000,12283.000000,23049.000000,633.000000,
read,4,22096.000000,12086.000000,22297.000000,623.000000,
read,4,22318.000000,12425.000000,22636.000000,613.000000,
read,4,21929.000000,24956.000000,22823.000000,693.000000,
read,4,22283.000000,12953.000000,22502.000000,652.000000,
read,4,21985.000000,33781.000000,22565.000000,637.000000,
read,4,22322.000000,12304.000000,22979.000000,630.000000,
read,4,23011.000000,12320.000000,22214.000000,710.000000,
read,4,22723.000000,12630.000000,23199.000000,735.000000,
read,4,22320.000000,12088.000000,22794.000000,618.000000,
read,4,22359.000000,12236.000000,22608.000000,593.000000,
read,4,22364.000000,12700.000000,22972.000000,626.000000,
read,4,22350.000000,12586.000000,22945.000000,617.000000,
read,4,22396.000000,12120.000000,22588.000000,594.000000,
read,4,22461.000000,12102.000000,22779.000000,642.000000,
read,4,22445.000000,12681.000000,23014.000000,1071.000000,
read,4,22086.000000,12230.000000,23071.000000,634.000000,
read,4,21941.000000,12339.000000,22686.000000,587.000000,
read,4,22733.000000,12288.000000,22312.000000,617.000000,
read,4,22423.000000,12649.000000,22549.000000,644.000000,
read,4,22079.000000,12165.000000,22538.000000,649.000000,
read,4,21934.000000,12320.000000,22768.000000,650.000000,
read,4,22386.000000,12212.000000,22680.000000,618.000000,
read,4,22395.000000,12553.000000,22544.000000,644.000000,
read,4,23404.000000,12226.000000,23553.000000,571.000000,
read,4,22585.000000,12410.000000,22982.000000,623.000000,
read,4,22997.000000,12691.000000,23079.000000,619.000000,
read,4,22445.000000,12260.000000,22639.000000,621.000000,
read,4,22277.000000,12332.000000,22259.000000,616.000000,
read,4,22030.000000,12556.000000,22523.000000,609.000000,
read,4,21984.000000,12313.000000,22839.000000,668.000000,
read,4,22040.000000,12378.000000,22348.000000,711.000000,
read,4,22029.000000,12562.000000,23092.000000,632.000000,
read,4,22434.000000,12396.000000,22245.000000,697.000000,
read,4,22328.000000,12745.000000,22721.000000,580.000000,
read,4,22389.000000,12387.000000,22566.000000,604.000000,
read,4,23183.000000,12329.000000,22719.000000,621.000000,
read,4,21946.000000,12648.000000,22641.000000,625.000000,
read,4,22403.000000,12318.000000,22459.000000,661.000000,
read,4,22271.000000,12634.000000,22677.000000,569.000000,
read,4,22967.000000,11997.000000,23140.000000,624.000000,
read,4,22406.000000,12501.000000,22610.000000,699.000000,
read,4,22942.000000,12424.000000,22576.000000,638.000000,
read,4,23019.000000,12331.000000,22549.000000,628.000000,
read,4,22953.000000,12557.000000,22560.000000,617.000000,
read,4,22779.000000,12358.000000,22998.000000,693.000000,
read,4,22571.000000,12350.000000,23268.000000,591.000000,
read,4,22542.000000,12335.000000,23113.000000,617.000000,
read,4,23312.000000,12360.000000,22737.000000,617.000000,
read,4,22057.000000,12291.000000,22939.000000,742.000000,
read,4,22685.000000,12677.000000,23005.000000,622.000000,
read,4,22634.000000,12325.000000,22731.000000,619.000000,
read,4,22762.000000,12240.000000,23335.000000,611.000000,
read,4,22199.000000,12568.000000,23324.000000,699.000000,
read,4,22511.000000,12298.000000,22592.000000,651.000000,
read,4,22821.000000,12482.000000,22863.000000,616.000000,
read,4,23250.000000,12354.000000,23930.000000,581.000000,
read,4,22252.000000,12360.000000,22656.000000,759.000000,
read,4,22346.000000,12309.000000,22478.000000,652.000000,
read,4,22595.000000,12721.000000,22166.000000,632.000000,
read,4,22535.000000,12238.000000,23121.000000,655.000000,
read,4,22942.000000,12570.000000,22721.000000,728.000000,
read,4,22045.000000,12329.000000,22872.000000,648.000000,
read,4,22592.000000,12172.000000,23487.000000,619.000000,
read,4,22191.000000,12334.000000,23156.000000,627.000000,
read,4,22100.000000,12339.000000,22767.000000,731.000000,
read,4,22070.000000,12644.000000,22790.000000,616.000000,
read,4,22458.000000,12123.000000,22838.000000,618.000000,
read,4,22752.000000,12196.000000,22861.000000,587.000000,
read,4,22386.000000,12780.000000,23086.000000,713.000000,
read,4,22326.000000,12361.000000,22697.000000,604.000000,
read,4,22298.000000,12163.000000,22546.000000,617.000000,
read,4,22168.000000,12031.000000,22835.000000,616.000000,
read,4,22577.000000,12320.000000,22622.000000,648.000000,
read,4,21991.000000,12292.000000,22848.000000,631.000000,
read,4,22390.000000,12346.000000,23011.000000,624.000000,
read,4,22273.000000,12632.000000,23152.000000,620.000000,
read,4,22292.000000,12293.000000,22543.000000,789.000000,
read,4,22513.000000,12502.000000,22718.000000,583.000000,
read,4,22330.000000,12205.000000,23056.000000,623.000000,
read,4,22319.000000,12655.000000,36613.000000,572.000000,
read,4,22322.000000,12278.000000,44241.000000,644.000000,
read,4,22388.000000,12262.000000,22814.000000,629.000000,
read,4,22374.000000,12091.000000,22261.000000,617.000000,
read,4,22810.000000,12231.000000,23108.000000,610.000000,
read,4,22199.000000,12570.000000,22733.000000,769.000000,
read,4,22422.000000,12541.000000,22509.000000,620.000000,
read,4,22454.000000,12305.000000,22586.000000,633.000000,
read,4,22614.000000,12277.000000,23031.000000,643.000000,
read,4,22059.000000,12398.000000,22749.000000,775.000000,
read,4,22093.000000,11922.000000,22788.000000,565.000000,
read,4,22285.000000,12290.000000,22608.000000,620.000000,
read,4,22122.000000,12419.000000,22338.000000,573.000000,
read,4,21945.000000,12314.000000,22581.000000,689.000000,
read,4,22051.000000,12313.000000,22345.000000,631.000000,
read,4,22280.000000,12096.000000,22478.000000,613.000000,
read,4,22737.000000,12600.000000,22716.000000,585.000000,
read,4,22355.000000,12393.000000,22903.000000,674.000000,
read,4,22500.000000,12382.000000,23045.000000,670.000000,
read,4,22527.000000,12279.000000,22542.000000,681.000000,
read,4,22853.000000,12355.000000,22800.000000,621.000000,
read,4,22060.000000,12123.000000,22954.000000,675.000000,
read,4,22591.000000,12237.000000,23285.000000,646.000000,
read,4,22343.000000,12350.000000,22753.000000,632.000000,
read,4,22403.000000,12344.000000,23309.000000,626.000000,
read,4,21966.000000,12440.000000,22625.000000,707.000000,
read,4,22442.000000,12278.000000,22374.000000,613.000000,
read,4,22679.000000,12413.000000,22609.000000,614.000000,
read,4,22803.000000,12299.000000,22650.000000,599.000000,
read,4,22244.000000,12389.000000,22472.000000,622.000000,
read,4,22558.000000,12308.000000,22765.000000,637.000000,
read,4,22371.000000,12720.000000,22366.000000,633.000000,
read,4,22731.000000,12259.000000,23234.000000,571.000000,
read,4,22559.000000,12284.000000,22392.000000,641.000000,
read,4,22245.000000,12301.000000,22814.000000,572.000000,
read,4,22289.000000,12301.000000,22394.000000,658.000000,
read,4,22632.000000,12312.000000,23345.000000,615.000000,
read,4,22234.000000,12330.000000,23119.000000,682.000000,
read,4,22705.000000,12642.000000,22614.000000,632.000000,
read,4,22423.000000,12349.000000,22972.000000,641.000000,
read,4,22932.000000,12566.000000,23808.000000,587.000000,
read,4,22222.000000,12230.000000,22544.000000,676.000000,
read,4,22719.000000,12340.000000,22808.000000,628.000000,
read,4,22682.000000,11981.000000,23051.000000,665.000000,
read,4,22351.000000,11956.000000,23110.000000,571.000000,
read,4,22248.000000,12615.000000,22911.000000,688.000000,
read,4,22566.000000,12629.000000,22550.000000,614.000000,
read,4,22386.000000,12398.000000,22719.000000,638.000000,
read,4,22573.000000,12348.000000,23200.000000,579.000000,
read,4,22609.000000,12167.000000,22267.000000,681.000000,
read,4,22333.000000,12773.000000,22654.000000,645.000000,
read,4,21934.000000,12363.000000,22414.000000,966.000000,
read,4,22347.000000,12176.000000,23046.000000,652.000000,
read,4,22053.000000,12342.000000,22612.000000,691.000000,
read,4,23122.000000,12543.000000,23025.000000,637.000000,
read,4,22289.000000,12354.000000,22665.000000,585.000000,
read,4,23114.000000,12369.000000,23194.000000,775.000000,
read,4,22835.000000,12369.000000,22376.000000,703.000000,
read,4,22370.000000,12394.000000,22718.000000,684.000000,
read,4,22533.000000,12360.000000,22516.000000,620.000000,
read,4,22430.000000,12618.000000,22773.000000,679.000000,
read,4,22287.000000,12216.000000,22259.000000,633.000000,
read,4,22783.000000,12231.000000,22817.000000,634.000000,
read,4,22673.000000,12424.000000,22223.000000,574.000000,
read,4,22548.000000,12611.000000,23133.000000,619.000000,
read,4,22345.000000,12630.000000,22177.000000,643.000000,
read,4,22320.000000,12387.000000,22756.000000,587.000000,
read,4,22097.000000,12311.000000,22597.000000,609.000000,
read,4,22451.000000,12263.000000,22948.000000,616.000000,
read,4,22252.000000,12589.000000,22324.000000,671.000000,
read,4,22357.000000,12268.000000,22900.000000,712.000000,
read,4,22213.000000,12366.000000,22573.000000,619.000000,
read,4,22859.000000,12220.000000,23169.000000,579.000000,
